<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.08.05	29.8850	29.9080	29.7500	29.7600	1058	0	0
2011.08.07	29.6400	29.7400	29.6300	29.6950	196	0	0
2011.08.08	29.6950	29.8730	29.6250	29.8730	1138	0	0
2011.08.09	29.8550	29.9600	29.7680	29.7780	1446	0	0
2011.08.10	29.7750	29.8450	29.7050	29.8150	1110	0	0
2011.08.11	29.8180	29.9180	29.7850	29.8480	1237	0	0
2011.08.12	29.8450	29.9100	29.8100	29.8600	455	0	0
2011.08.14	29.8300	29.8750	29.8150	29.8150	44	0	0
2011.08.15	29.8000	29.8400	29.7230	29.7280	680	0	0
2011.08.16	29.7250	29.8230	29.7200	29.7780	720	0	0
2011.08.17	29.7800	29.8300	29.7100	29.7830	814	0	0
2011.08.18	29.7800	29.8530	29.7780	29.8480	902	0	0
2011.08.19	29.8450	29.8500	29.6850	29.7400	708	0	0
2011.08.21	29.7200	29.7450	29.7200	29.7450	8	0	0
2011.08.22	29.7500	29.7800	29.7300	29.7430	581	0	0
2011.08.23	29.7450	29.8030	29.7350	29.7730	661	0	0
2011.08.24	29.7780	29.8780	29.7700	29.8680	891	0	0
2011.08.25	29.8700	29.9350	29.8600	29.9080	805	0	0
2011.08.26	29.9100	29.9330	29.8850	29.8850	453	0	0
2011.08.28	29.8600	29.8900	29.8600	29.8900	8	0	0
2011.08.29	29.8980	29.9400	29.8880	29.9180	381	0	0
2011.08.30	29.9150	29.9650	29.9080	29.9430	455	0	0
2011.08.31	29.9400	29.9700	29.8500	29.8930	844	0	0
2011.09.01	29.8950	29.9230	29.8530	29.9120	491	0	0
2011.09.02	29.9100	29.9150	29.8180	29.8250	475	0	0
2011.09.04	29.8000	29.8550	29.8000	29.8550	33	0	0
2011.09.05	29.8650	29.8850	29.7500	29.8280	477	0	0
2011.09.06	29.8300	29.9030	29.8000	29.8830	639	0	0
2011.09.07	29.8800	29.9430	29.8550	29.9080	568	0	0
2011.09.08	29.9050	29.9700	29.9000	29.9530	523	0	0
2011.09.09	29.9550	30.0130	29.9400	29.9900	827	0	0
2011.09.11	29.9750	30.0100	29.9750	30.0100	21	0	0
2011.09.12	30.0000	30.1230	30.0000	30.0830	845	0	0
2011.09.13	30.0850	30.1580	30.0650	30.1030	636	0	0
2011.09.14	30.1000	30.2450	30.0750	30.2130	1084	0	0
2011.09.15	30.2100	30.2750	30.1450	30.2230	1034	0	0
2011.09.16	30.2250	30.3300	30.2250	30.2700	648	0	0
2011.09.18	30.2650	30.3250	30.2600	30.3250	21	0	0
2011.09.19	30.3250	30.5680	30.3150	30.5300	878	0	0
2011.09.20	30.5280	30.5950	30.3150	30.3400	995	0	0
2011.09.21	30.3420	30.6350	30.3030	30.6100	1494	0	0
2011.09.22	30.6130	30.7450	30.5450	30.6900	1411	0	0
2011.09.23	30.6850	30.8650	30.6650	30.8450	1373	0	0
2011.09.25	30.8000	30.8300	30.8000	30.8250	20	0	0
2011.09.26	30.8250	31.1200	30.8250	31.0450	1393	0	0
2011.09.27	31.0300	31.0600	30.7500	30.7550	1311	0	0
2011.09.28	30.7500	31.0650	30.7500	31.0650	1283	0	0
2011.09.29	31.0630	31.1680	31.0250	31.1250	1170	0	0
2011.09.30	31.1100	31.1350	30.9830	31.1200	1111	0	0
2011.10.02	31.0700	31.1150	31.0700	31.1150	12	0	0
2011.10.03	31.1150	31.2480	31.0450	31.1450	1157	0	0
2011.10.04	31.1450	31.2000	30.9600	31.0900	1548	0	0
2011.10.05	31.0900	31.1480	31.0280	31.0650	1045	0	0
2011.10.06	31.0600	31.0800	30.9200	30.9250	951	0	0
2011.10.07	30.9280	30.9730	30.7680	30.9150	1533	0	0
2011.10.09	30.8400	30.8400	30.8300	30.8300	9	0	0
2011.10.10	30.8300	30.8930	30.7480	30.7700	721	0	0
2011.10.11	30.7680	30.9200	30.7650	30.8550	731	0	0
2011.10.12	30.8570	30.9750	30.6850	30.7350	1007	0	0
2011.10.13	30.7380	30.8550	30.7100	30.8130	782	0	0
2011.10.14	30.8100	30.8200	30.6580	30.7100	834	0	0
2011.10.16	30.7200	30.7200	30.7150	30.7150	3	0	0
2011.10.17	30.7100	30.7100	30.4930	30.6150	902	0	0
2011.10.18	30.6130	30.7050	30.5750	30.6330	1114	0	0
2011.10.19	30.6350	30.7430	30.5300	30.7200	1186	0	0
2011.10.20	30.7170	30.9880	30.7000	30.9300	1470	0	0
2011.10.21	30.9150	31.0350	30.8180	30.8300	939	0	0
2011.10.23	30.9000	30.9300	30.8900	30.9150	38	0	0
2011.10.24	30.9150	30.9300	30.6880	30.7100	658	0	0
2011.10.25	30.7130	30.8050	30.6900	30.7450	979	0	0
2011.10.26	30.7300	30.8000	30.6900	30.7200	676	0	0
2011.10.27	30.7150	30.7250	30.4000	30.4200	908	0	0
2011.10.28	30.4050	30.5500	30.3950	30.4400	917	0	0
2011.10.30	30.4700	30.4700	30.4500	30.4500	18	0	0
2011.10.31	30.4500	30.7150	30.4450	30.6650	1145	0	0
2011.11.01	30.6700	30.8780	30.6600	30.8550	701	0	0
2011.11.02	30.8550	30.8700	30.6780	30.7350	1041	0	0
2011.11.03	30.7250	30.8230	30.5150	30.5450	868	0	0
2011.11.04	30.5500	30.6300	30.5450	30.5650	685	0	0
2011.11.06	30.5800	30.5800	30.5650	30.5800	10	0	0
2011.11.07	30.5600	30.6780	30.5400	30.5900	532	0	0
2011.11.08	30.5850	30.6700	30.5700	30.5800	582	0	0
2011.11.09	30.5780	30.7000	30.5600	30.7000	761	0	0
2011.11.10	30.7050	30.7980	30.6830	30.7350	895	0	0
2011.11.11	30.7300	30.7800	30.6800	30.6900	603	0	0
2011.11.13	30.7000	30.7000	30.6750	30.6800	27	0	0
2011.11.14	30.6800	30.7600	30.6600	30.7350	641	0	0
2011.11.15	30.7400	30.7780	30.6900	30.7650	647	0	0
2011.11.16	30.7680	30.8180	30.7280	30.7850	597	0	0
2011.11.17	30.7830	30.8330	30.7750	30.8250	596	0	0
2011.11.18	30.8230	30.9680	30.8200	30.9250	569	0	0
2011.11.20	30.9350	30.9450	30.9000	30.9450	24	0	0
2011.11.21	30.9400	31.1700	30.9300	31.1600	699	0	0
2011.11.22	31.1650	31.1850	31.0350	31.1050	833	0	0
2011.11.23	31.1000	31.3380	31.0900	31.2900	673	0	0
2011.11.24	31.2950	31.3050	31.1650	31.2000	570	0	0
2011.11.25	31.2030	31.3530	31.0980	31.3200	812	0	0
2011.11.27	31.2950	31.3250	31.2400	31.2500	132	0	0
2011.11.28	31.2450	31.2730	31.1880	31.2250	854	0	0
2011.11.29	31.2280	31.2900	31.1800	31.1950	650	0	0
2011.11.30	31.1930	31.1950	30.7630	30.7900	1356	0	0
2011.12.01	30.7930	30.9180	30.7300	30.7550	1086	0	0
2011.12.02	30.7500	30.8080	30.6750	30.7300	934	0	0
2011.12.04	30.7300	30.7350	30.7300	30.7350	3	0	0
2011.12.05	30.7300	30.7750	30.6850	30.7150	356	0	0
2011.12.06	30.7150	30.8400	30.7150	30.7600	720	0	0
2011.12.07	30.7400	30.7730	30.6750	30.7050	650	0	0
2011.12.08	30.7000	30.7430	30.6530	30.7300	719	0	0
2011.12.09	30.7320	30.9100	30.7000	30.8300	1017	0	0
2011.12.11	30.8300	30.8300	30.8200	30.8200	6	0	0
2011.12.12	30.8050	31.1280	30.8050	31.1250	756	0	0
2011.12.13	31.1050	31.2000	31.0530	31.1750	894	0	0
2011.12.14	31.1800	31.3150	31.1380	31.2850	848	0	0
2011.12.15	31.2870	31.3680	31.2100	31.3250	968	0	0
2011.12.16	31.3150	31.3150	31.2050	31.2200	795	0	0
2011.12.18	31.2350	31.2350	31.2300	31.2350	7	0	0
2011.12.19	31.2100	31.2430	31.1780	31.2200	566	0	0
2011.12.20	31.2170	31.2680	31.1600	31.1700	479	0	0
2011.12.21	31.1750	31.2180	31.1250	31.1950	733	0	0
2011.12.22	31.1930	31.2700	31.1680	31.1850	789	0	0
2011.12.23	31.1830	31.2500	31.1630	31.2250	566	0	0
2011.12.26	31.2100	31.2450	31.1150	31.2450	52	0	0
2011.12.27	31.2450	31.3950	31.2450	31.3650	328	0	0
2011.12.28	31.3630	31.5700	31.3630	31.5700	740	0	0
2011.12.29	31.5600	31.7080	31.5450	31.6750	732	0	0
2011.12.30	31.6730	31.6900	31.4050	31.4050	1120	0	0
2012.01.02	31.4150	31.4550	31.4080	31.4400	74	0	0
2012.01.03	31.4350	31.4400	31.1450	31.2300	689	0	0
2012.01.04	31.2280	31.4950	31.2250	31.4450	1082	0	0
2012.01.05	31.4480	31.6050	31.4000	31.5600	1009	0	0
2012.01.06	31.5580	31.6580	31.5030	31.5950	1114	0	0
2012.01.08	31.5950	31.6400	31.5950	31.6350	40	0	0
2012.01.09	31.6400	31.7450	31.6400	31.6930	857	0	0
2012.01.10	31.6880	31.6900	31.5180	31.5630	1285	0	0
2012.01.11	31.5650	31.8050	31.5650	31.6620	1161	0	0
2012.01.12	31.6650	31.7980	31.6300	31.6900	1177	0	0
2012.01.13	31.6950	31.7830	31.6330	31.7300	1083	0	0
2012.01.15	31.7400	31.8150	31.7350	31.7900	86	0	0
2012.01.16	31.7950	31.8530	31.7830	31.7930	606	0	0
2012.01.17	31.7900	31.7930	31.6530	31.6980	777	0	0
2012.01.18	31.6950	31.7500	31.6250	31.6400	975	0	0
2012.01.19	31.6350	31.6830	31.5200	31.5350	1193	0	0
2012.01.20	31.5380	31.5480	31.3750	31.4400	1039	0	0
2012.01.22	31.4500	31.4500	31.4300	31.4450	23	0	0
2012.01.23	31.4400	31.4820	31.2580	31.3080	677	0	0
2012.01.24	31.3100	31.4350	31.3050	31.3480	1114	0	0
2012.01.25	31.3350	31.5530	31.3300	31.3680	1341	0	0
2012.01.26	31.3650	31.3800	31.1350	31.2500	1436	0	0
2012.01.27	31.2480	31.2780	30.9400	30.9700	1377	0	0
2012.01.29	30.9600	31.0000	30.9400	30.9850	79	0	0
2012.01.30	30.9850	31.1280	30.9450	31.0880	1211	0	0
2012.01.31	31.0750	31.0800	30.7000	30.9580	1525	0	0
2012.02.01	30.9550	31.0550	30.8180	30.8550	1234	0	0
2012.02.02	30.8450	30.8900	30.7900	30.8200	1090	0	0
2012.02.03	30.8150	30.8880	30.7600	30.7900	1268	0	0
2012.02.05	30.7950	30.7950	30.7800	30.7900	18	0	0
2012.02.06	30.7900	30.9080	30.7850	30.8750	887	0	0
2012.02.07	30.8800	30.9030	30.7730	30.8180	993	0	0
2012.02.08	30.8150	30.8150	30.6070	30.6530	1246	0	0
2012.02.09	30.6500	30.7130	30.6400	30.6880	885	0	0
2012.02.10	30.6900	30.8530	30.6900	30.8130	1035	0	0
2012.02.12	30.7800	30.7850	30.7700	30.7750	159	0	0
2012.02.13	30.7750	30.7900	30.6450	30.7320	1061	0	0
2012.02.14	30.7300	30.8180	30.7030	30.7780	1098	0	0
2012.02.15	30.7800	30.8280	30.6830	30.7430	1130	0	0
2012.02.16	30.7450	30.8380	30.7250	30.7430	1063	0	0
2012.02.17	30.7400	30.7600	30.6830	30.7170	871	0	0
2012.02.19	30.6900	30.7000	30.6750	30.6750	39	0	0
2012.02.20	30.6800	30.7130	30.6550	30.6980	521	0	0
2012.02.21	30.6950	30.7180	30.6030	30.6100	8335	0	0
2012.02.22	30.6070	30.6380	30.4430	30.4430	9458	0	0
2012.02.23	30.4400	30.4700	30.1880	30.1930	9337	0	0
2012.02.24	30.1950	30.3780	30.1330	30.2450	9892	0	0
2012.02.26	30.2580	30.2680	30.2310	30.2480	183	0	0
2012.02.27	30.2460	30.4370	30.2310	30.3570	6760	0	0
2012.02.28	30.3560	30.3670	30.2100	30.2150	6021	0	0
2012.02.29	30.2160	30.4050	30.1290	30.3790	6171	0	0
2012.03.01	30.3800	30.5390	30.3390	30.4200	7420	0	0
2012.03.02	30.4210	30.5350	30.3580	30.5280	6159	0	0
2012.03.04	30.5240	30.5290	30.5220	30.5280	140	0	0
2012.03.05	30.5250	30.6090	30.5100	30.5910	5885	0	0
2012.03.06	30.5880	30.7670	30.5490	30.7270	6879	0	0
2012.03.07	30.7260	30.7390	30.6390	30.6420	6211	0	0
2012.03.08	30.6400	30.6400	30.4490	30.4690	6958	0	0
2012.03.09	30.4680	30.6060	30.4110	30.5000	6213	0	0
2012.03.11	30.5310	30.5310	30.4930	30.5270	765	0	0
2012.03.12	30.5270	30.5980	30.5270	30.5460	4962	0	0
2012.03.13	30.5470	30.5900	30.4630	30.5560	6047	0	0
2012.03.14	30.5530	30.7390	30.5470	30.7260	6394	0	0
2012.03.15	30.7270	30.7930	30.6420	30.6540	5809	0	0
2012.03.16	30.6530	30.6830	30.6120	30.6340	5509	0	0
2012.03.18	30.6140	30.6360	30.6090	30.6100	368	0	0
2012.03.19	30.6090	30.6720	30.5790	30.6450	4779	0	0
2012.03.20	30.6480	30.7330	30.6210	30.7110	5038	0	0
2012.03.21	30.7120	30.7190	30.6320	30.6980	5626	0	0
2012.03.22	30.6990	30.7850	30.6630	30.6870	5987	0	0
2012.03.23	30.6890	30.7530	30.6180	30.6280	4789	0	0
2012.03.25	30.6060	30.6300	30.6060	30.6090	157	0	0
2012.03.26	30.6080	30.7460	30.5770	30.6050	5545	0	0
2012.03.27	30.6060	30.6710	30.5900	30.6500	13690	0	0
2012.03.28	30.6490	30.7450	30.6420	30.7290	15221	0	0
2012.03.29	30.7300	30.8540	30.7170	30.8160	15455	0	0
2012.03.30	30.8150	30.8180	30.6930	30.7170	15410	0	0
2012.04.01	30.7270	30.7290	30.6900	30.7070	1368	0	0
2012.04.02	30.7060	30.7710	30.6500	30.7140	13582	0	0
2012.04.03	30.7130	30.8140	30.7020	30.8140	17241	0	0
2012.04.04	30.8130	30.9880	30.8060	30.9430	17296	0	0
2012.04.05	30.9420	30.9570	30.8840	30.9090	14122	0	0
2012.04.06	30.9100	30.9440	30.8950	30.9260	7819	0	0
2012.04.08	30.9170	30.9360	30.8820	30.8970	1161	0	0
2012.04.09	30.8960	30.9150	30.8490	30.8630	10648	0	0
2012.04.10	30.8620	30.9110	30.8540	30.8780	14862	0	0
2012.04.11	30.8790	30.9170	30.7750	30.7780	14026	0	0
2012.04.12	30.7770	30.7850	30.6440	30.6580	13777	0	0
2012.04.13	30.6570	30.7090	30.6490	30.6960	13116	0	0
2012.04.15	30.6970	30.7180	30.6910	30.7110	1026	0	0
2012.04.16	30.7120	30.7970	30.6820	30.7130	17266	0	0
2012.04.17	30.7120	30.7820	30.7100	30.7160	14439	0	0
2012.04.18	30.7150	30.8070	30.6790	30.7830	13561	0	0
2012.04.19	30.7820	30.8540	30.7630	30.8090	15796	0	0
2012.04.20	30.8080	30.8610	30.7690	30.8140	11935	0	0
2012.04.22	30.8090	30.8160	30.7870	30.8100	1925	0	0
2012.04.23	30.8110	30.9230	30.7950	30.8930	19962	0	0
2012.04.24	30.8920	30.9680	30.8340	30.8540	12639	0	0
2012.04.25	30.8550	30.9050	30.8360	30.8380	13651	0	0
2012.04.26	30.8370	30.8710	30.7580	30.7810	12513	0	0
2012.04.27	30.7820	30.7990	30.6670	30.6780	10133	0	0
2012.04.29	30.6910	30.6940	30.6720	30.6740	850	0	0
2012.04.30	30.6730	30.7100	30.6190	30.6680	11136	0	0
2012.05.01	30.6690	30.6950	30.6280	30.6420	8589	0	0
2012.05.02	30.6430	30.8120	30.6410	30.7920	11171	0	0
2012.05.03	30.7910	30.8960	30.7640	30.8750	11501	0	0
2012.05.04	30.8740	30.9040	30.8050	30.8160	11529	0	0
2012.05.06	30.8660	30.9160	30.8620	30.9140	2571	0	0
2012.05.07	30.9150	30.9360	30.8860	30.9060	11075	0	0
2012.05.08	30.9070	30.9660	30.8750	30.9440	12947	0	0
2012.05.09	30.9430	31.0660	30.9340	31.0480	14799	0	0
2012.05.10	31.0470	31.0750	30.9790	31.0530	13930	0	0
2012.05.11	31.0540	31.1690	31.0380	31.1140	13049	0	0
2012.05.13	31.1230	31.1440	31.1130	31.1200	1872	0	0
2012.05.14	31.1220	31.3020	31.1060	31.2810	13109	0	0
2012.05.15	31.2800	31.3230	31.2510	31.3080	13480	0	0
2012.05.16	31.3090	31.4910	31.2830	31.3260	16134	0	0
2012.05.17	31.3270	31.3720	31.2460	31.3470	15243	0	0
2012.05.18	31.3460	31.3880	31.2280	31.3040	14863	0	0
2012.05.20	31.2530	31.2680	31.2400	31.2580	1458	0	0
2012.05.21	31.2570	31.2830	31.1810	31.2080	13306	0	0
2012.05.22	31.2090	31.3980	31.2060	31.3950	11862	0	0
2012.05.23	31.3940	31.5190	31.3930	31.4890	15010	0	0
2012.05.24	31.4870	31.5920	31.4540	31.5500	19910	0	0
2012.05.25	31.5520	31.6430	31.5180	31.5720	16478	0	0
2012.05.27	31.5770	31.6030	31.5430	31.5580	2296	0	0
2012.05.28	31.5590	31.5830	31.5090	31.5830	12684	0	0
2012.05.29	31.5840	31.6890	31.5810	31.6870	15973	0	0
2012.05.30	31.6860	31.8570	31.6780	31.8080	17584	0	0
2012.05.31	31.8090	31.8430	31.7080	31.7570	17533	0	0
2012.06.01	31.7580	31.8470	31.5270	31.5720	18373	0	0
2012.06.03	31.5470	31.5690	31.4990	31.5140	1802	0	0
2012.06.04	31.5150	31.5950	31.3600	31.3800	16496	0	0
2012.06.05	31.3790	31.6020	31.3790	31.4810	17461	0	0
2012.06.06	31.4800	31.4810	31.3110	31.3280	18157	0	0
2012.06.07	31.3290	31.6610	31.3280	31.6040	18542	0	0
2012.06.08	31.6050	31.7420	31.4700	31.5160	11967	0	0
2012.06.10	31.5200	31.5200	31.4400	31.4620	2707	0	0
2012.06.11	31.4620	31.6160	31.4490	31.6080	14810	0	0
2012.06.12	31.6090	31.6300	31.4720	31.5130	18237	0	0
2012.06.13	31.5120	31.5570	31.4190	31.4570	17970	0	0
2012.06.14	31.4580	31.5120	31.4060	31.4210	16753	0	0
2012.06.15	31.4220	31.4700	31.3560	31.3700	15137	0	0
2012.06.17	31.3340	31.3640	31.3130	31.3610	2261	0	0
2012.06.18	31.3600	31.4320	31.3180	31.3710	17628	0	0
2012.06.19	31.3700	31.3880	31.2870	31.3310	16773	0	0
2012.06.20	31.3300	31.5210	31.3260	31.4790	18986	0	0
2012.06.21	31.4800	31.7520	31.4750	31.7350	20030	0	0
2012.06.22	31.7360	31.7680	31.6720	31.6770	17429	0	0
2012.06.24	31.7120	31.7350	31.6880	31.7270	817	0	0
2012.06.25	31.7280	31.8410	31.7230	31.7510	16548	0	0
2012.06.26	31.7520	31.8250	31.7260	31.7660	19203	0	0
2012.06.27	31.7660	31.8220	31.7540	31.7780	19631	0	0
2012.06.28	31.7790	31.8380	31.7570	31.8320	19617	0	0
2012.06.29	31.8330	31.8340	31.4650	31.4930	16473	0	0
2012.07.01	31.4810	31.4810	31.4810	31.4810	1	0	0
2012.07.02	31.4710	31.5620	31.4610	31.5070	11170	0	0
2012.07.03	31.5060	31.5350	31.3120	31.3450	8236	0	0
2012.07.04	31.3440	31.4590	31.3370	31.4580	8602	0	0
2012.07.05	31.4570	31.5710	31.3950	31.4930	12467	0	0
2012.07.06	31.4940	31.6880	31.4780	31.6500	10144	0	0
2012.07.08	31.6690	31.6690	31.4860	31.6670	65	0	0
2012.07.09	31.6400	31.7270	31.6240	31.6280	9951	0	0
2012.07.10	31.6290	31.6820	31.5370	31.6630	10678	0	0
2012.07.11	31.6640	31.6900	31.6070	31.6530	11525	0	0
2012.07.12	31.6540	31.7790	31.6360	31.7410	11215	0	0
2012.07.13	31.7420	31.7570	31.4860	31.4920	10172	0	0
2012.07.15	31.5050	31.5050	31.4890	31.5020	37	0	0
2012.07.16	31.4850	31.5700	31.4810	31.5090	8173	0	0
2012.07.17	31.5080	31.6900	31.4640	31.5370	12556	0	0
2012.07.18	31.5370	31.6690	31.4970	31.6110	10580	0	0
2012.07.19	31.6150	31.6200	31.5020	31.5600	11922	0	0
2012.07.20	31.5610	31.6560	31.5460	31.5700	11099	0	0
2012.07.22	31.5990	31.6470	31.5620	31.6420	204	0	0
2012.07.23	31.6410	31.7420	31.6220	31.6720	9898	0	0
2012.07.24	31.6730	31.7320	31.6620	31.7200	11117	0	0
2012.07.25	31.7190	31.7320	31.5390	31.5750	7105	0	0
2012.07.26	31.5760	31.6300	31.4860	31.5400	1535	0	0
2012.07.27	31.5330	31.5370	31.4280	31.4400	1737	0	0
2012.07.29	31.4650	31.4650	31.4510	31.4550	12	0	0
2012.07.30	31.4560	31.5410	31.4490	31.5050	1094	0	0
2012.07.31	31.5070	31.5280	31.3810	31.4550	1878	0	0
2012.08.01	31.4570	31.5190	31.3530	31.5110	1880	0	0
2012.08.02	31.5060	31.5680	31.3930	31.5610	1322	0	0
2012.08.03	31.5620	31.5650	31.3950	31.4000	1458	0	0
2012.08.05	31.4100	31.4100	31.4000	31.4040	22	0	0
2012.08.06	31.3960	31.4560	31.3590	31.3780	1008	0	0
2012.08.07	31.3800	31.4410	31.3750	31.4410	1364	0	0
2012.08.08	31.4430	31.4670	31.3950	31.4100	960	0	0
2012.08.09	31.4120	31.4300	31.3830	31.4000	896	0	0
2012.08.10	31.3970	31.4400	31.3560	31.3570	1145	0	0
2012.08.12	31.3650	31.3650	31.3630	31.3650	5	0	0
2012.08.13	31.3660	31.4000	31.3400	31.3810	933	0	0
2012.08.14	31.3790	31.4450	31.3410	31.4200	1260	0	0
2012.08.15	31.4180	31.4910	31.4090	31.4400	1140	0	0
2012.08.16	31.4370	31.5070	31.3860	31.4110	1216	0	0
2012.08.17	31.4120	31.4750	31.4050	31.4260	1113	0	0
2012.08.19	31.4380	31.4390	31.4170	31.4170	33	0	0
2012.08.20	31.4170	31.4630	31.4050	31.4300	875	0	0
2012.08.21	31.4270	31.4270	31.3040	31.3330	818	0	0
2012.08.22	31.3340	31.3710	31.2310	31.2320	1483	0	0
2012.08.23	31.2350	31.2430	31.0520	31.1400	2235	0	0
2012.08.24	31.1380	31.1780	31.0940	31.1190	1334	0	0
2012.08.26	31.1110	31.1210	31.1060	31.1160	41	0	0
2012.08.27	31.1090	31.2250	31.1020	31.2250	1335	0	0
2012.08.28	31.2220	31.2950	31.1810	31.2000	1395	0	0
2012.08.29	31.2020	31.2840	31.1990	31.2650	1304	0	0
2012.08.30	31.2670	31.3420	31.2660	31.3250	1449	0	0
2012.08.31	31.3220	31.3260	31.1350	31.1550	1873	0	0
2012.09.02	31.1600	31.1780	31.1440	31.1780	36	0	0
2012.09.03	31.1790	31.2130	31.1300	31.1350	1122	0	0
2012.09.04	31.1360	31.1560	31.0810	31.1380	1388	0	0
2012.09.05	31.1440	31.2230	31.1380	31.1920	1307	0	0
2012.09.06	31.1890	31.1920	31.0850	31.0970	1699	0	0
2012.09.07	31.0960	31.1830	30.9400	30.9790	1947	0	0
2012.09.09	30.9590	30.9980	30.9590	30.9860	46	0	0
2012.09.10	30.9860	31.0370	30.9470	31.0310	1482	0	0
2012.09.11	31.0300	31.0520	30.9500	30.9710	1389	0	0
2012.09.12	30.9730	30.9900	30.8400	30.9310	1844	0	0
2012.09.13	30.9280	30.9710	30.7980	30.8000	1806	0	0
2012.09.14	30.8020	30.8250	30.6550	30.7150	2206	0	0
2012.09.16	30.7000	30.7000	30.6830	30.7000	29	0	0
2012.09.17	30.6980	30.7710	30.6880	30.7710	1301	0	0
2012.09.18	30.7700	30.8290	30.7150	30.7700	1691	0	0
2012.09.19	30.7720	30.7900	30.6760	30.7200	1831	0	0
2012.09.20	30.7220	30.8380	30.7220	30.7780	1582	0	0
2012.09.21	30.7790	30.8050	30.6590	30.7330	1739	0	0
2012.09.23	30.7040	30.7790	30.7040	30.7690	62	0	0
2012.09.24	30.7710	30.8880	30.7560	30.8630	1354	0	0
2012.09.25	30.8600	30.8910	30.7910	30.8860	1461	0	0
2012.09.26	30.8830	30.9680	30.8410	30.9350	1545	0	0
2012.09.27	30.9330	30.9330	30.7770	30.7960	1361	0	0
2012.09.28	30.7970	30.7980	30.6850	30.7590	1660	0	0
2012.09.30	30.7240	30.7970	30.7240	30.7840	136	0	0
2012.10.01	30.7890	30.8080	30.6500	30.6900	1453	0	0
2012.10.02	30.6910	30.6910	30.5700	30.6120	1466	0	0
2012.10.03	30.6130	30.6750	30.5800	30.5820	1384	0	0
2012.10.04	30.5810	30.6010	30.4780	30.4880	1225	0	0
2012.10.05	30.4850	30.5530	30.4370	30.5450	1869	0	0
2012.10.07	30.5260	30.5560	30.5160	30.5560	118	0	0
2012.10.08	30.5410	30.6230	30.5030	30.5630	1076	0	0
2012.10.09	30.5610	30.6270	30.5400	30.6210	941	0	0
2012.10.10	30.6230	30.6690	30.6090	30.6470	1320	0	0
2012.10.11	30.6480	30.6920	30.6040	30.6200	1121	0	0
2012.10.12	30.6190	30.6680	30.5460	30.6580	1254	0	0
2012.10.14	30.6220	30.6780	30.6140	30.6780	38	0	0
2012.10.15	30.6790	30.6910	30.5880	30.6250	1205	0	0
2012.10.16	30.6200	30.6310	30.5610	30.5660	1192	0	0
2012.10.17	30.5630	30.5730	30.5200	30.5530	1349	0	0
2012.10.18	30.5470	30.6200	30.5220	30.5860	1427	0	0
2012.10.19	30.5880	30.6730	30.5880	30.6550	1032	0	0
2012.10.21	30.6580	30.6630	30.6580	30.6630	10	0	0
2012.10.22	30.6640	30.6830	30.6300	30.6400	722	0	0
2012.10.23	30.6420	30.7010	30.6310	30.6900	751	0	0
2012.10.24	30.6930	30.7060	30.6290	30.6600	976	0	0
2012.10.25	30.6590	30.6590	30.5670	30.6210	1107	0	0
2012.10.26	30.6220	30.6880	30.6130	30.6300	923	0	0
2012.10.28	30.6350	30.6450	30.6280	30.6450	34	0	0
2012.10.29	30.6410	30.6900	30.6290	30.6650	993	0	0
2012.10.30	30.6660	30.6880	30.6140	30.6360	695	0	0
2012.10.31	30.6380	30.6410	30.5780	30.6100	1107	0	0
2012.11.01	30.6090	30.6630	30.6070	30.6510	946	0	0
2012.11.02	30.6530	30.7080	30.6380	30.6950	1016	0	0
2012.11.04	30.7010	30.7060	30.6980	30.7060	19	0	0
2012.11.05	30.7070	30.7500	30.6950	30.7210	770	0	0
2012.11.06	30.7230	30.7460	30.6520	30.6680	991	0	0
2012.11.07	30.6690	30.6900	30.5860	30.6410	1219	0	0
2012.11.08	30.6420	30.6530	30.5800	30.5900	1154	0	0
2012.11.09	30.5920	30.6260	30.5550	30.5580	1038	0	0
2012.11.11	30.5570	30.5750	30.5570	30.5750	2	0	0
2012.11.12	30.5760	30.5800	30.5400	30.5660	812	0	0
2012.11.13	30.5700	30.6230	30.5490	30.6150	1270	0	0
2012.11.14	30.6120	30.6330	30.5930	30.6180	766	0	0
2012.11.15	30.6200	30.6740	30.6170	30.6600	972	0	0
2012.11.16	30.6580	30.7100	30.6360	30.6650	787	0	0
2012.11.18	30.6800	30.6800	30.6640	30.6640	11	0	0
2012.11.19	30.6640	30.6640	30.5830	30.5980	542	0	0
2012.11.20	30.6000	30.6260	30.5810	30.6100	840	0	0
2012.11.21	30.6090	30.6630	30.6070	30.6180	708	0	0
2012.11.22	30.6170	30.6430	30.6160	30.6260	438	0	0
2012.11.23	30.6270	30.6610	30.5930	30.5970	649	0	0
2012.11.25	30.5910	30.6000	30.5910	30.6000	28	0	0
2012.11.26	30.5960	30.6230	30.5800	30.6040	591	0	0
2012.11.27	30.6020	30.6220	30.5920	30.6160	630	0	0
2012.11.28	30.6150	30.6860	30.6090	30.6560	950	0	0
2012.11.29	30.6530	30.6650	30.6210	30.6280	704	0	0
2012.11.30	30.6290	30.6460	30.5970	30.6290	980	0	0
2012.12.03	30.6280	30.6330	30.5550	30.5570	792	0	0
2012.12.04	30.5560	30.6250	30.5550	30.6130	1110	0	0
