Datetime,open,High,Low,Close,Volume,gold_spot_usd,usd_thb_rate
2026-02-19 07:15:00,73686,73687,73524,73675,970,4989.26,31.226
2026-02-19 07:20:00,73543,73674,73521,73669,905,4988.83,31.226
2026-02-19 07:25:00,73607,73684,73529,73672,951,4989.22,31.225
2026-02-19 07:30:00,73542,73699,73538,73689,843,4992.09,31.214
2026-02-19 07:35:00,73691,73731,73643,73698,1143,4993.51,31.209
2026-02-19 07:40:00,73702,73718,73572,73693,1243,4996.08,31.191
2026-02-19 07:45:00,73696,73727,73571,73650,1257,4996.52,31.17
2026-02-19 07:50:00,73579,73726,73570,73705,1317,4997.01,31.19
2026-02-19 07:55:00,73705,73709,73631,73684,1233,4997.07,31.181
2026-02-19 08:00:00,73635,73758,73560,73739,1301,4999.69,31.188
2026-02-19 08:05:00,73697,73742,73622,73712,1072,4998.81,31.182
2026-02-19 08:10:00,73712,73727,73570,73666,816,4999.21,31.16
2026-02-19 08:15:00,73666,73726,73595,73705,1176,5000.06,31.171
2026-02-19 08:20:00,73695,73716,73611,73624,1046,4999.06,31.143
2026-02-19 08:25:00,73631,73692,73623,73650,1039,5001.29,31.14
2026-02-19 08:30:00,73643,73722,73604,73713,1536,5007.72,31.127
2026-02-19 08:35:00,73711,73728,73608,73716,1101,5008.05,31.126
2026-02-19 08:40:00,73711,73752,73661,73712,1040,5009.23,31.117
2026-02-19 08:45:00,73707,73841,73698,73831,1693,5015.86,31.126
2026-02-19 08:50:00,73829,73865,73746,73831,1666,5017.8,31.114
2026-02-19 08:55:00,73826,73885,73813,73830,1218,5018.35,31.11
2026-02-19 09:00:00,73830,73902,73710,73890,1508,5020.23,31.124
2026-02-19 09:05:00,73895,73944,73797,73918,1396,5020.96,31.131
2026-02-19 09:10:00,73927,73948,73774,73894,1228,5018.21,31.138
2026-02-19 09:15:00,73891,73928,73824,73907,1228,5016.84,31.152
2026-02-19 09:20:00,73897,73924,73839,73902,867,5016.67,31.151
2026-02-19 09:25:00,73900,73953,73762,73897,827,5017.9,31.141
2026-02-19 09:30:00,73897,73938,73775,73915,697,5018.68,31.144
2026-02-19 09:35:00,73913,73935,73855,73862,682,5017.36,31.13
2026-02-19 09:40:00,73858,73862,73692,73811,1043,5015.5,31.12
2026-02-19 09:45:00,73821,73835,73709,73818,1230,5015.61,31.122
2026-02-19 09:50:00,73818,73851,73753,73837,951,5014.98,31.134
2026-02-19 09:55:00,73836,73848,73753,73808,1718,5010.45,31.15
2026-02-19 10:00:00,73810,73840,73742,73757,1844,5008.56,31.14
2026-02-19 10:05:00,73757,73785,73709,73774,1724,5010.4,31.136
2026-02-19 10:10:00,73774,73788,73723,73768,1355,5011.72,31.125
2026-02-19 10:15:00,73753,73838,73632,73816,1494,5013.37,31.135
2026-02-19 10:20:00,73813,73855,73787,73838,1190,5013.77,31.142
2026-02-19 10:25:00,73833,73852,73709,73842,1126,5014.82,31.137
2026-02-19 10:30:00,73841,73857,73720,73807,910,5012.13,31.139
2026-02-19 10:35:00,73691,73868,73668,73837,1060,5015.61,31.13
2026-02-19 10:40:00,73836,73868,73786,73858,1264,5019.93,31.112
2026-02-19 10:45:00,73850,73903,73830,73879,1408,5019.95,31.121
2026-02-19 10:50:00,73877,73902,73782,73841,1461,5016.72,31.125
2026-02-19 10:55:00,73834,73855,73804,73827,1182,5017.18,31.116
2026-02-19 11:00:00,73817,73881,73724,73869,1284,5016.68,31.137
2026-02-19 11:05:00,73869,73906,73854,73899,934,5019.18,31.134
2026-02-19 11:10:00,73771,73910,73763,73895,940,5019.42,31.131
2026-02-19 11:15:00,73893,73926,73823,73836,1383,5013.95,31.14
2026-02-19 11:20:00,73825,73850,73760,73791,1443,5010.55,31.142
2026-02-19 11:25:00,73798,73821,73607,73713,2123,5000.62,31.171
2026-02-19 11:30:00,73699,73789,73597,73715,1721,5001.71,31.165
2026-02-19 11:35:00,73708,73729,73596,73694,2070,4999.99,31.167
2026-02-19 11:40:00,73697,73744,73664,73739,1146,5003.48,31.164
2026-02-19 11:45:00,73736,73761,73620,73735,1275,5002.75,31.167
2026-02-19 11:50:00,73624,73801,73624,73757,1068,5001.87,31.182
2026-02-19 11:55:00,73750,73768,73588,73646,1314,4995.73,31.173
2026-02-19 12:00:00,73643,73665,73529,73592,2024,4991.58,31.176
2026-02-19 12:05:00,73592,73635,73482,73569,1959,4990.22,31.175
2026-02-19 12:10:00,73571,73606,73475,73601,1948,4989.32,31.194
2026-02-19 12:15:00,73608,73630,73560,73601,1279,4989.82,31.191
2026-02-19 12:20:00,73599,73623,73475,73600,1132,4990.89,31.184
2026-02-19 12:25:00,73586,73647,73538,73585,1377,4986.98,31.202
2026-02-19 12:30:00,73585,73662,73494,73634,2007,4992.57,31.188
2026-02-19 12:35:00,73632,73674,73587,73659,1740,4994.42,31.187
2026-02-19 12:40:00,73648,73670,73487,73585,1205,4988.76,31.191
2026-02-19 12:45:00,73570,73609,73508,73587,1001,4990.16,31.183
2026-02-19 12:50:00,73582,73621,73526,73575,770,4989.65,31.181
2026-02-19 12:55:00,73575,73645,73470,73641,869,4993.32,31.186
2026-02-19 13:00:00,73641,73647,73583,73620,1029,4991.73,31.187
2026-02-19 13:05:00,73608,73658,73480,73637,1152,4994.32,31.178
2026-02-19 13:10:00,73632,73665,73496,73620,1399,4992.73,31.181
2026-02-19 13:15:00,73618,73655,73418,73562,2061,4987.32,31.19
2026-02-19 13:20:00,73550,73610,73433,73552,1190,4986.31,31.192
2026-02-19 13:25:00,73556,73588,73522,73550,1619,4984.75,31.201
2026-02-19 13:30:00,73550,73595,73497,73569,1064,4985.92,31.202
2026-02-19 13:35:00,73569,73597,73438,73565,949,4984.64,31.208
2026-02-19 13:40:00,73569,73606,73527,73556,1176,4982.59,31.217
2026-02-19 13:45:00,73544,73593,73478,73581,1146,4985.72,31.208
2026-02-19 13:50:00,73576,73586,73463,73555,1998,4983.21,31.213
2026-02-19 13:55:00,73553,73598,73448,73571,1352,4984.56,31.211
2026-02-19 14:00:00,73568,73598,73509,73570,2039,4986.15,31.201
2026-02-19 14:05:00,73573,73636,73522,73536,1709,4983.66,31.202
2026-02-19 14:10:00,73536,73603,73498,73595,1776,4988.46,31.197
2026-02-19 14:15:00,73590,73607,73541,73572,992,4985.47,31.206
2026-02-19 14:20:00,73575,73609,73444,73544,1309,4986.6,31.187
2026-02-19 14:25:00,73541,73617,73525,73602,1270,4992.12,31.177
2026-02-19 14:30:00,73599,73640,73547,73567,1470,4988.67,31.184
2026-02-19 14:35:00,73570,73582,73401,73515,1563,4984.8,31.186
2026-02-19 14:40:00,73513,73555,73411,73534,1254,4986.38,31.184
2026-02-19 14:45:00,73524,73556,73376,73492,1144,4981.94,31.194
2026-02-19 14:50:00,73497,73558,73412,73525,1075,4983.05,31.201
2026-02-19 14:55:00,73527,73586,73476,73564,377,4985.11,31.205
2026-02-19 15:00:00,73558,73596,73398,73585,484,4983.3,31.225
2026-02-19 15:05:00,73579,73659,73547,73616,489,4983.03,31.24
2026-02-19 15:10:00,73604,73645,73537,73615,460,4983.58,31.236
2026-02-19 15:15:00,73625,73658,73580,73592,466,4983.64,31.226
2026-02-19 15:20:00,73601,73667,73520,73609,515,4983.51,31.234
2026-02-19 15:25:00,73616,73659,73530,73578,1178,4983.78,31.219
2026-02-19 15:30:00,73492,73690,73324,73633,3318,4988.3,31.214
2026-02-19 15:35:00,73635,73724,73615,73706,2948,4994.7,31.205
2026-02-19 15:40:00,73600,73806,73562,73746,2523,4993.7,31.228
2026-02-19 15:45:00,73750,73766,73692,73703,1751,4991.91,31.221
2026-02-19 15:50:00,73703,73764,73679,73692,1924,4995.34,31.195
2026-02-19 15:55:00,73694,73757,73671,73720,2021,4997.11,31.196
2026-02-19 16:00:00,73723,73761,73609,73638,2669,4985.13,31.236
2026-02-19 16:05:00,73640,73679,73537,73565,2949,4979.54,31.24
2026-02-19 16:10:00,73572,73621,73451,73518,3025,4972.87,31.262
2026-02-19 16:15:00,73516,73651,73494,73592,2517,4978.71,31.257
2026-02-19 16:20:00,73593,73657,73567,73652,2043,4978.75,31.282
2026-02-19 16:25:00,73654,73674,73547,73620,1868,4978.32,31.271
2026-02-19 16:30:00,73617,73624,73346,73510,5076,4973.93,31.252
2026-02-19 16:35:00,73510,73670,73490,73653,4898,4985.33,31.241
2026-02-19 16:40:00,73656,73790,73588,73722,4770,4992.58,31.225
2026-02-19 16:45:00,73724,73844,73648,73834,4350,4999.85,31.227
2026-02-19 16:50:00,73832,73940,73766,73914,4357,5005.59,31.225
2026-02-19 16:55:00,73916,74010,73850,73895,3738,5005.72,31.216
2026-02-19 17:00:00,73895,73958,73707,73785,4312,5003.91,31.181
2026-02-19 17:05:00,73783,73834,73678,73779,4691,5003.5,31.181
2026-02-19 17:10:00,73776,73812,73715,73736,3897,4999.65,31.187
2026-02-19 17:15:00,73734,73799,73665,73707,4350,4999.59,31.175
2026-02-19 17:20:00,73710,73880,73707,73840,4529,5006.8,31.186
2026-02-19 17:25:00,73841,73975,73764,73955,3936,5016.05,31.177
2026-02-19 17:30:00,73959,74034,73912,74015,3889,5021.43,31.169
2026-02-19 17:35:00,73998,74029,73908,73937,2796,5015.79,31.171
2026-02-19 17:40:00,73939,73960,73871,73916,2760,5015.35,31.165
2026-02-19 17:45:00,73918,73931,73834,73884,2682,5015.46,31.151
2026-02-19 17:50:00,73887,73907,73790,73850,3514,5009.93,31.171
2026-02-19 17:55:00,73853,73908,73796,73892,3235,5013.87,31.164
2026-02-19 18:00:00,73889,73896,73826,73836,3338,5011.24,31.157
2026-02-19 18:05:00,73839,73880,73684,73800,3768,5008.76,31.157
2026-02-19 18:10:00,73797,73824,73747,73757,2804,5005.38,31.16
2026-02-19 18:15:00,73755,73786,73682,73725,3097,5001.46,31.171
2026-02-19 18:20:00,73722,73792,73678,73710,2569,5000.45,31.171
2026-02-19 18:25:00,73713,73763,73579,73675,2614,4998.36,31.169
2026-02-19 18:30:00,73673,73735,73652,73716,2768,5003.2,31.156
2026-02-19 18:35:00,73718,73758,73668,73715,2765,5003.14,31.156
2026-02-19 18:40:00,73717,73792,73701,73760,1922,5006.35,31.155
2026-02-19 18:45:00,73762,73779,73663,73748,1969,5003.82,31.166
2026-02-19 18:50:00,73750,73765,73634,73710,2487,5002.99,31.155
2026-02-19 18:55:00,73712,73723,73563,73634,2608,4995.11,31.172
2026-02-19 19:00:00,73636,73683,73562,73657,2584,4995.05,31.182
2026-02-19 19:05:00,73654,73739,73612,73687,2355,4996.28,31.187
2026-02-19 19:10:00,73685,73746,73641,73697,1686,4996.63,31.189
2026-02-19 19:15:00,73699,73724,73521,73700,2309,4998.27,31.18
2026-02-19 19:20:00,73690,73715,73647,73687,2011,4999.36,31.168
2026-02-19 19:25:00,73687,73723,73592,73616,1886,4994.06,31.171
2026-02-19 19:30:00,73607,73665,73572,73623,1847,4993.72,31.176
2026-02-19 19:35:00,73608,73653,73478,73643,2249,4995.58,31.173
2026-02-19 19:40:00,73645,73652,73585,73608,1439,4993.5,31.171
2026-02-19 19:45:00,73613,73636,73474,73596,1939,4991.27,31.18
2026-02-19 19:50:00,73597,73624,73498,73543,2138,4986.72,31.186
2026-02-19 19:55:00,73541,73564,73405,73516,2278,4984.87,31.186
2026-02-19 20:00:00,73519,73559,73464,73534,1859,4986.86,31.181
2026-02-19 20:05:00,73536,73554,73391,73489,1941,4983.05,31.186
2026-02-19 20:10:00,73475,73551,73402,73542,2443,4988.21,31.176
2026-02-19 20:15:00,73530,73560,73362,73486,1855,4983.79,31.18
2026-02-19 20:20:00,73369,73510,73332,73419,2053,4979.21,31.18
2026-02-19 20:25:00,73421,73479,73381,73442,2812,4978.09,31.197
2026-02-19 20:30:00,73442,73501,73421,73458,2299,4980.8,31.187
2026-02-19 20:35:00,73456,73483,73415,73446,1455,4979.96,31.187
2026-02-19 20:40:00,73444,73461,73341,73430,1662,4975.84,31.206
2026-02-19 20:45:00,73322,73540,73298,73509,1601,4981.82,31.202
2026-02-19 20:50:00,73516,73552,73475,73538,1568,4983.29,31.205
2026-02-19 20:55:00,73528,73554,73454,73473,1794,4981.8,31.187
2026-02-19 21:00:00,73475,73516,73444,73506,2100,4984.2,31.186
2026-02-19 21:05:00,73506,73556,73414,73541,1545,4988.14,31.176
2026-02-19 21:10:00,73541,73575,73498,73550,1459,4987.0,31.187
2026-02-19 21:15:00,73510,73570,73418,73442,1379,4988.83,31.13
2026-02-19 21:20:00,73567,73590,73440,73553,1169,4987.99,31.182
2026-02-19 21:25:00,73555,73599,73426,73584,1697,4989.32,31.187
2026-02-19 21:30:00,73582,73596,73466,73570,1439,4988.18,31.188
2026-02-19 21:35:00,73568,73599,73486,73526,1687,4980.77,31.216
2026-02-19 21:40:00,73529,73568,73479,73543,2025,4984.92,31.197
2026-02-19 21:45:00,73543,73567,73508,73560,1556,4986.25,31.196
2026-02-19 21:50:00,73558,73591,73445,73570,1406,4986.78,31.197
2026-02-19 21:55:00,73570,73598,73459,73587,1052,4987.93,31.197
2026-02-19 22:00:00,73585,73648,73561,73588,1250,4989.93,31.185
2026-02-19 22:05:00,73588,73618,73466,73607,1319,4991.04,31.186
2026-02-19 22:10:00,73605,73620,73483,73607,1141,4991.02,31.186
2026-02-19 22:15:00,73498,73661,73471,73649,1280,4994.34,31.183
2026-02-19 22:20:00,73646,73667,73621,73651,1767,4994.48,31.183
2026-02-19 22:25:00,73639,73687,73526,73661,1756,4995.66,31.18
2026-02-19 22:30:00,73661,73698,73533,73680,1379,4996.62,31.182
2026-02-19 22:35:00,73668,73701,73660,73695,1298,4997.61,31.182
2026-02-19 22:40:00,73692,73741,73572,73720,1538,4999.3,31.182
2026-02-19 22:45:00,73720,73779,73614,73769,1534,5002.79,31.181
2026-02-19 22:50:00,73766,73775,73629,73748,2093,5001.56,31.18
2026-02-19 22:55:00,73630,73799,73602,73773,2480,5001.79,31.189
2026-02-19 23:00:00,73770,73800,73587,73718,848,4999.69,31.179
2026-02-19 23:05:00,73673,73749,73505,73697,784,4998.57,31.177
2026-02-19 23:10:00,73702,73721,73573,73699,557,5000.0,31.169
2026-02-19 23:15:00,73699,73709,73506,73665,454,5000.24,31.153
2026-02-19 23:20:00,73634,73681,73368,73642,1066,4998.7,31.153
2026-02-19 23:25:00,73540,73661,73425,73590,553,4994.23,31.159
2026-02-19 23:30:00,73593,73633,73464,73606,436,4995.48,31.158
2026-02-19 23:35:00,73564,73653,73490,73624,523,4996.81,31.157
2026-02-19 23:40:00,73623,73658,73599,73632,462,4998.82,31.148
2026-02-19 23:45:00,73611,73639,73578,73631,436,4998.9,31.147
2026-02-19 23:50:00,73612,73628,73515,73517,506,4994.37,31.127
2026-02-19 23:55:00,73515,73565,73491,73533,417,4996.42,31.121
2026-02-20 00:00:00,73651,73651,73651,73651,5,4996.42,31.171
2026-02-20 00:05:00,73651,73661,73630,73635,14,4996.42,31.164
2026-02-20 00:10:00,73632,73661,73632,73661,14,4996.42,31.175
2026-02-20 00:15:00,73663,73663,73568,73568,10,4996.42,31.136
2026-02-20 00:20:00,73632,73649,73507,73573,19,4996.42,31.138
2026-02-20 00:25:00,73646,73646,73561,73566,9,4996.42,31.135
2026-02-20 00:30:00,73568,73644,73568,73571,10,4996.42,31.137
2026-02-20 00:35:00,73571,73644,73571,73571,7,4996.42,31.137
2026-02-20 00:40:00,73571,73644,73571,73644,9,4996.42,31.168
2026-02-20 00:45:00,73604,73658,73604,73656,9,4996.42,31.173
2026-02-20 00:50:00,73611,73701,73611,73646,18,4996.42,31.169
2026-02-20 00:55:00,73609,73646,73606,73646,8,4996.42,31.169
2026-02-20 01:00:00,73557,73772,73509,73731,1192,5001.54,31.173
2026-02-20 01:05:00,73633,73819,73611,73703,1374,5004.58,31.142
2026-02-20 01:10:00,73690,73764,73652,73719,1202,4998.64,31.186
2026-02-20 01:15:00,73707,73804,73636,73798,1771,5001.42,31.202
2026-02-20 01:20:00,73796,73835,73753,73798,1106,4999.78,31.212
2026-02-20 01:25:00,73790,73842,73634,73656,1678,4997.09,31.169
2026-02-20 01:30:00,73659,73719,73597,73652,800,4998.72,31.157
2026-02-20 01:35:00,73640,73700,73591,73644,579,4999.29,31.15
2026-02-20 01:40:00,73644,73688,73589,73640,883,4996.29,31.167
2026-02-20 01:45:00,73642,73695,73599,73646,1088,4997.65,31.161
2026-02-20 01:50:00,73645,73684,73548,73566,1155,4992.41,31.16
2026-02-20 01:55:00,73569,73609,73467,73535,1327,4987.72,31.176
2026-02-20 02:00:00,73546,73648,73493,73610,2320,4993.66,31.171
2026-02-20 02:05:00,73617,73651,73573,73597,1083,4992.72,31.171
2026-02-20 02:10:00,73616,73665,73542,73612,953,4993.58,31.172
2026-02-20 02:15:00,73600,73656,73557,73610,874,4993.66,31.171
2026-02-20 02:20:00,73613,73692,73599,73637,1044,4990.85,31.2
2026-02-20 02:25:00,73637,73648,73554,73648,933,4990.93,31.204
2026-02-20 02:30:00,73637,73673,73553,73633,1015,4990.52,31.2
2026-02-20 02:35:00,73635,73666,73563,73659,866,4992.97,31.196
2026-02-20 02:40:00,73647,73707,73617,73633,883,4994.06,31.178
2026-02-20 02:45:00,73628,73706,73614,73669,1009,4996.17,31.18
2026-02-20 02:50:00,73676,73718,73629,73684,1365,5000.89,31.157
2026-02-20 02:55:00,73677,73764,73644,73756,1612,5006.56,31.152
2026-02-20 03:00:00,73753,73825,73712,73750,2750,5009.22,31.133
2026-02-20 03:05:00,73748,73844,73745,73793,1933,5010.7,31.142
2026-02-20 03:10:00,73793,73853,73791,73829,1443,5013.49,31.14
2026-02-20 03:15:00,73827,73828,73743,73754,1775,5009.06,31.136
2026-02-20 03:20:00,73754,73812,73690,73716,1799,5002.62,31.16
2026-02-20 03:25:00,73719,73746,73609,73671,2473,4999.57,31.16
2026-02-20 03:30:00,73669,73724,73589,73664,1942,4999.72,31.156
2026-02-20 03:35:00,73626,73694,73568,73638,1438,4996.81,31.163
2026-02-20 03:40:00,73638,73688,73554,73660,1152,4997.68,31.167
2026-02-20 03:45:00,73660,73691,73623,73658,1117,4997.85,31.165
2026-02-20 03:50:00,73660,73710,73561,73683,1194,4999.37,31.166
2026-02-20 03:55:00,73671,73711,73603,73646,985,4997.07,31.165
2026-02-20 04:00:00,73611,73812,73527,73774,1627,5004.25,31.174
2026-02-20 04:05:00,73774,73826,73695,73711,1577,5001.61,31.164
2026-02-20 04:10:00,73713,73733,73626,73680,1482,4996.94,31.18
2026-02-20 04:15:00,73680,73726,73621,73671,1280,4994.72,31.19
2026-02-20 04:20:00,73673,73714,73654,73694,1139,4996.93,31.186
2026-02-20 04:25:00,73701,73762,73679,73722,1269,4997.54,31.194
2026-02-20 04:30:00,73729,73813,73729,73762,1637,4999.11,31.201
2026-02-20 04:35:00,73759,73783,73689,73765,1169,4999.85,31.198
2026-02-20 04:40:00,73754,73781,73708,73723,861,4999.89,31.18
2026-02-20 04:45:00,73766,73769,73656,73712,1375,4995.94,31.2
2026-02-20 04:50:00,73715,73791,73594,73643,1235,4993.6,31.185
2026-02-20 04:55:00,73648,73697,73528,73674,1309,4996.03,31.183
2026-02-20 05:00:00,73674,73753,73559,73654,1199,4995.17,31.18
2026-02-20 05:05:00,73659,73715,73511,73609,1247,4993.75,31.17
2026-02-20 05:10:00,73643,73769,73560,73668,761,4994.34,31.191
2026-02-20 05:15:00,73665,73725,73662,73666,689,4997.58,31.17
2026-02-20 05:20:00,73716,73746,73632,73715,853,4995.79,31.202
2026-02-20 05:25:00,73663,73729,73633,73681,712,4992.2,31.21
2026-02-20 05:30:00,73679,73790,73654,73750,1185,4995.91,31.216
2026-02-20 05:35:00,73748,73798,73715,73775,863,4997.75,31.215
2026-02-20 05:40:00,73772,73778,73501,73632,2205,4987.31,31.22
2026-02-20 05:45:00,73585,73774,73567,73751,1595,4995.34,31.22
2026-02-20 05:50:00,73739,73763,73643,73694,1553,4992.48,31.214
2026-02-20 05:55:00,73699,73739,73583,73690,1272,4988.21,31.239
2026-02-20 06:00:00,73679,73722,73647,73703,1011,4991.62,31.223
2026-02-20 06:05:00,73691,73745,73594,73675,707,4991.79,31.21
2026-02-20 06:10:00,73713,73736,73647,73730,622,4992.51,31.229
2026-02-20 06:15:00,73723,73738,73665,73690,660,4991.38,31.219
2026-02-20 06:20:00,73695,73727,73638,73701,445,4991.95,31.22
2026-02-20 06:25:00,73698,73747,73672,73735,541,4994.43,31.219
2026-02-20 06:30:00,73728,73771,73678,73758,933,4995.49,31.222
2026-02-20 06:35:00,73760,73784,73724,73766,718,4995.74,31.224
2026-02-20 06:40:00,73755,73881,73742,73795,1450,4998.95,31.216
2026-02-20 06:45:00,73782,73825,73680,73797,969,4997.66,31.225
2026-02-20 06:50:00,73788,73815,73673,73791,705,4997.26,31.225
2026-02-20 06:55:00,73789,73842,73779,73835,751,4999.9,31.227
2026-02-20 07:00:00,73832,73913,73829,73901,1373,5005.48,31.22
2026-02-20 07:05:00,73898,73911,73792,73836,979,5000.96,31.221
2026-02-20 07:10:00,73839,73880,73757,73834,712,5001.31,31.218
2026-02-20 07:15:00,73843,73856,73711,73811,638,4999.4,31.22
2026-02-20 07:20:00,73808,73858,73760,73840,850,5001.56,31.219
2026-02-20 07:25:00,73845,73860,73788,73853,679,5001.6,31.224
2026-02-20 07:30:00,73831,73872,73790,73865,840,5002.58,31.223
2026-02-20 07:35:00,73860,73896,73787,73868,1284,5003.29,31.22
2026-02-20 07:40:00,73856,73876,73778,73813,1069,4999.41,31.221
2026-02-20 07:45:00,73810,73886,73699,73880,1283,5007.13,31.201
2026-02-20 07:50:00,73873,73908,73826,73897,1367,5007.62,31.205
2026-02-20 07:55:00,73911,73981,73871,73974,1257,5012.07,31.21
2026-02-20 08:00:00,73962,74049,73883,74007,1920,5015.23,31.204
2026-02-20 08:05:00,73995,74014,73834,73958,1281,5013.09,31.197
2026-02-20 08:10:00,73956,74067,73935,74002,1586,5016.71,31.193
2026-02-20 08:15:00,74000,74033,73953,74016,817,5017.17,31.196
2026-02-20 08:20:00,74019,74092,73971,74075,1538,5022.14,31.19
2026-02-20 08:25:00,74005,74186,73995,74044,1805,5022.13,31.177
2026-02-20 08:30:00,74040,74097,73989,74068,1553,5024.54,31.172
2026-02-20 08:35:00,74070,74116,73938,74104,1781,5027.13,31.171
2026-02-20 08:40:00,74104,74115,74039,74088,1172,5026.9,31.166
2026-02-20 08:45:00,74050,74137,73985,74134,1175,5029.68,31.168
2026-02-20 08:50:00,74122,74157,74018,74033,993,5025.69,31.15
2026-02-20 08:55:00,74085,74086,73981,74013,1450,5020.63,31.173
2026-02-20 09:00:00,74008,74050,73886,74017,1939,5021.25,31.171
